ObjectID,Batch Reference,Supplier Code,Supplier Compound Number,Library ID,CAS Number,SMILES,Full Molecular Mass,Parent Molecular Mass,Plate ID,Well,Object Name,Drug Name,Analysis
YU227287,1,Microsource,1301020,Pharmakon 1600,62-42-3,O2(C(OC1(C(O)C(O)C(O)OC1CO))C(O)C(O)C(C2CO)O).O,360.31176,360.31176,M00970A,B022,LACTOSE MONOHYDRATE,,"nutrient, pharmaceutic aid, mamalian milk, widespread in nature"
YU227138,1,Microsource,1505168,Pharmakon 1600,1837-57-6; 6402-23-9 (hydrate),O=C(O)C(O)C.O(C3(=CC2(=C(N)C=1(C(=CC(N)=CC=1)N=C2C=C3))))CC,343.37716,343.37716,M00970A,C003,ETHACRIDINE LACTATE,RIVANOL,"antiseptic, abortifaceant, synthetic"
YU225263,2,Microsource,1502317,Pharmakon 1600,64224-21-1,S=C1(SSC(=C1C)C2(=NC=CN=C2)),226.34472,226.34472,M00970A,C004,OLTIPRAZ,oltipraz,"schistosomicide, antineoplastic, synthetic"
YU227139,1,Microsource,330017,Pharmakon 1600,333-41-5,S=P(OC1(=NC(=NC(=C1)C)C(C)C))(OCC)OCC,304.346581,304.346581,M00970A,C005,DIMPYLATE,dimpylate,"insecticide, cholinesterase inhibitor, synthetic; G-24480"
YU225273,2,Microsource,1502324,Pharmakon 1600,52549-17-4,O=C(O)C(C3(=CC1(=C(OC=2(N=CC=CC=2(C1)))C=C3)))C,255.26866,255.26866,M00970A,C006,PRANOPROFEN,pranoprofen,"antiinflammatory, synthetic"
YU227140,1,Microsource,1300022,Pharmakon 1600,50-01-1,Cl.Cl.N=C(N)N,131.9919,131.9919,M00970A,C007,GUANIDINE HYDROCHLORIDE,,"cholinergic, mushrooms, grains, earthworms"
YU227199,1,Microsource,1502328,Pharmakon 1600,123447-62-1,FC4(=C(N2(CCN(CC=1(OC(=O)OC=1C))CC2))C=C5(N3(C(CC3C)=C(C(C5(=C4))=O)C(=O)O))),443.4251,443.4251032,M00970A,C008,PRULIFLOXACIN,QUISNON,"antibacterial, synthetic; NAD-441A"
YU227141,1,Microsource,1300042,Pharmakon 1600,139-88-8,S(=O)(=O)(OC(CC(C)C)CCC(CCCC)CC)[O-].[Na+],316.43343,316.43343,M00970A,C009,SODIUM TETRADECYL SULFATE,SOTRADECOL,"sclerosing agent, synthetic"
YU227200,1,Microsource,1502329,Pharmakon 1600,76748-86-2,ClC3(=CC2(=NC=1(C(=NC(OC)=CC=1)C(=C2C=C3)NC4(=CC(=C(O)C(=C4)CN5(CCCC5))CN6(CCCC6))))).P(=O)(O)(O)O.P(=O)(O)(O)O.P(=O)(O)(O)O.P(=O)(O)(O)O,910.0303,910.030304,M00970A,C010,PYRONARIDINE TETRAPHOSPHATE,,"antimalarial, synthetic"
YU221326,2,Microsource,1503606,Pharmakon 1600,52315-07-8,ClC(Cl)=CC1(C(C)(C)C1C(=O)OC(C#N)C3(=CC(OC2(=CC=CC=C2))=CC=C3)),416.2966,416.2966,M00970A,C011,CYPERMETHRIN,BASATHRIN,"insecticide, synthetic; FMC-30980, PP-383"
YU040342,3,Microsource,1502322,Pharmakon 1600,121808-62-6,S2(CN(C(=O)C1(NC(=O)CC1))C(C2)C(=O)O),244.26866,244.26866,M00970A,C012,PIDOTIMOD,pidotimod,"immune stimulant, synthetic"
YU227142,1,Microsource,1503742,Pharmakon 1600,3684-46-6,[Br]C3(=C(OC(=O)C1(=CC=CC=C1))C2(=NC(=CC=C2C(=C3)[Br])C)),421.08278,421.08278,M00970A,C013,BROXALDINE,broxaldine,"antiinfective, antifungal, synthetic"
YU220979,3,Microsource,1502335,Pharmakon 1600,"106017-08-7, 101363-10-4",S4(C2(=C(N1(CCN(C)CC1))C(F)=CC3(=C2N(C=C(C(=O)O)C3=O)CC4))),363.4076432,363.4076432,M00970A,C014,RUFLOXACIN HYDROCHLORIDE,rufloxacin,"antibacterial, synthetic; MF-934, ISF-09334"
YU227143,1,Microsource,1503917,Pharmakon 1600,37148-27-9,ClC1(=C(N)C(Cl)=CC(=C1)C(O)CNC(C)(C)C),277.1896,277.1896,M00970A,C015,CLENBUTEROL HYDROCHLORIDE,clenbuterol,DB01407
YU225294,2,Microsource,1502342,Pharmakon 1600,113712-98-4,S(=O)(C1(=NC=2(N=C(OC)C=CC=2(N1))))CC3(=NC=C(C)C(=C3C)OC),346.40528,346.40528,M00970A,C016,TENATOPRAZOLE,tenatoprazole,"anti-ulcer, proton pump inhibitor, synthetic"
YU227144,1,Microsource,1503886,Pharmakon 1600,87940-60-1,ClC2(=CC=C(C(=O)NCCCN1(CCOCC1))C=C2),282.76564,282.76564,M00970A,C017,EPROBEMIDE,eprobemide,"antidepressant, synthetic"
YU227201,1,Microsource,1502344,Pharmakon 1600,"105826-92-4, 89565-68-4",Cl.O=C(OC1(CC2(N(C)C(C1)CC2)))C=4(C3(=C(C=CC=C3)NC=4)),320.81362,320.81362,M00970A,C018,TROPISETRON HYDROCHLORIDE,NAVOBAN,"antiemetic, synthetic"
YU225243,2,Microsource,1502353,Pharmakon 1600,122898-67-3,O=C(NCC1(=CC=C(OCCN(C)C)C=C1))C2(=CC(OC)=C(OC)C=C2),358.43152,358.43152,M00970A,C019,ITOPRIDE  HYDROCHLORIDE,itopride,"dyspepsia therapy, synthetic"
YU227202,1,Microsource,1502349,Pharmakon 1600,536-71-0; 908-54-3(aceturate),O=C(O)CNC(=O)C.O=C(O)CNC(=O)C.N(=NC1(=CC=C(C(=N)N)C=C1))NC2(=CC=C(C(=N)N)C=C2),515.52272,515.52272,M00970A,C020,DIMINAZENE ACETURATE,BERENIL,"antiprotozoal as aceturate, synthetic"
YU227145,1,Microsource,2300147,Pharmakon 1600,131-48-6,O=C(O)C1(OC(C(NC(=O)C)C(C1)O)C(O)C(O)CO)(O),309.2699,309.2699,M00970A,C021,ACENEURAMIC ACID,,"immunomodulator, adjuvant, semisynthetic"
YU225321,2,Microsource,1502352,Pharmakon 1600,57381-26-1,ClC2(=C(C1(=NC(=NC(=N1)N)N))C=C(Cl)C=C2),256.09098,256.09098,M00970A,C022,IRSOGLADINE MALEATE,irsogladine,"anti-ulcer, synthetic"
YU034517,2,Microsource,1503936,Pharmakon 1600,2622-26-6,S2(C4(=C(N(CCCN1(CCC(O)CC1))C3(=C2C=CC=C3))C=C(C#N)C=C4)),365.49294,365.49294,M00970A,D003,PERICIAZINE,periciazine,"antipsychotic, synthetic; RP-8909, SKF-20716"
YU227288,1,Microsource,1503219,Pharmakon 1600,520-27-4,O=C1(C5(=C(OC(=C1)C2(=CC(O)=C(OC)C=C2))C=C(OC3(OC(C(O)C(C3O)O)COC4(OC(C(O)C(C4O)O)C)))C=C5O)),608.54468,608.54468,M00970A,D004,DIOSMIN,diosmin,"vascular protectant, Zanthoxylum avicennae"
YU034435,2,Microsource,1503403,Pharmakon 1600,53370-90-4,O=C(N)C1(=C(OCCCCCC)C=CC=C1),221.2955,221.2955,M00970A,D005,EXALAMIDE,exalamide,"antifungal, synthetic"
YU033645,2,Microsource,300047,Pharmakon 1600,17659-49-3,O=C(OC1(CC2(N(C)C(C1)CC2O)))C(C3(=CC=CC=C3))CO,305.36886,305.36886,M00970A,D006,ANISODAMINE HYDROBROMIDE,,"anticholinergic, antispasmodic, Scopolia tanguticus"
YU034521,2,Microsource,1503941,Pharmakon 1600,1077-24-7,S1(SCCC1CCCCC(=O)O),206.32756,206.32756,M00970A,D007,THIOCTIC ACID,BILETAN,"hepatoprotectant, synthetic; alpha-lipoic acid"
YU033709,3,Microsource,1600300,Pharmakon 1600,60-27-5,O=C1(NC(=N)N(C1)C),113.118,113.118,M00970A,D008,CREATININE,,"metabolic enhancer, metabolite in muscle and urine; renal metabolite"
YU225236,2,Microsource,1504145,Pharmakon 1600,21187-98-4,S(=O)(=O)(NC(=O)NN1(CC2(CCCC2(C1))))C3(=CC=C(C)C=C3),323.41166,323.41166,M00970A,D009,GLICLAZIDE,gliclazide,"antidiabetic, adhesion inhibitor, synthetic; SE-1702"
YU227289,1,Microsource,1506169,Pharmakon 1600,70-70-2,O=C(C1(=CC=C(O)C=C1))CC,150.1745,150.1745,M00970A,D010,PAROXYPROPIONE,paroxypropione,"gonadotropic hormone inhibitor, synthetic; B-360, H-365"
YU227246,1,Microsource,1504151,Pharmakon 1600,42471-28-3,ClCCN(N=O)C(=O)NCC1(=C(N=C(C)N=C1)N),272.69146,272.69146,M00970A,D011,NIMUSTINE,nimustine,"antineoplastic, synthetic"
YU227290,1,Microsource,1506108,Pharmakon 1600,893-01-6,S1(C(=CC=C1)C=C3(C(=O)C(=CC=2(SC=CC=2))CCC3)),286.41376,286.41376,M00970A,D012,TENYLIDONE,,"contrast agent, synthetic"
YU227247,1,Microsource,1504244,Pharmakon 1600,3440-28-6,O=C(NCCC(=O)O)C1(=CC=CC=C1),193.19928,193.19928,M00970A,D013,BETAMIPRON,betamipron,"antibacterial, renal protectant, sweetener, synthetic; CS-443"
YU227291,1,Microsource,1506163,Pharmakon 1600,1464-42-2,[Se](CCC(N)C(=O)O)C,196.10638,196.10638,M00970A,D014,SELENOMETHIONINE,,"contrast agent, synthetic"
YU039809,4,Microsource,1504830,Pharmakon 1600,99464-64-9,S1(=O)(=O)(N(C(=C(OC(OC(=O)OCC)C)C2(=C1C=CC=C2))C(=O)NC3(=NC=CC=C3))C),447.46276,447.46276,M00970A,D015,AMPIROXICAM,ampiroxicam,"antiinflammatory, analgesic, synthetic; CP-65703"
YU227292,1,Microsource,1504305,Pharmakon 1600,"553-30-0, 1811-28-5",S(=O)(=O)(O)O.N=1(C=3(C(C=C2(C=1C=C(N)C=C2))=CC=C(C=3)N)),307.32614,307.32614,M00970A,D016,PROFLAVINE HEMISULFATE,,"antiseptic, synthetic"
YU225276,2,Microsource,1505316,Pharmakon 1600,14222-60-7,S=C(N)C1(=CC(=NC=C1)CCC),180.27106,180.27106,M00970A,D017,PROTIONAMIDE,protionamide,"antibacterial, synthetic; TH-1321, RP-9778"
YU227293,1,Microsource,1503042,Pharmakon 1600,63968-64-9,O=C2(OC1(OC4(OOC13(C(C(C)CCC3(C2C))CC4))(C))),282.33218,282.33218,M00970A,D018,ARTEMISININ,,"antimalarial, Artemisia annua"
YU220960,2,Microsource,1505317,Pharmakon 1600,61422-45-5,FC=1(C(=O)NC(=O)N(C=1)C(=O)NCCCCCC),257.2615632,257.2615632,M00970A,D019,CARMOFUR,carmofur,"antineoplastic, synthetic"
YU227294,1,Microsource,1506047,Pharmakon 1600,51-24-1,IC2(=C(OC1(=CC(I)=C(O)C=C1))C(I)=CC(=C2)CC(=O)O),621.93227,621.93227,M00970A,D020,TIRATRICOL,tiratricol,"thyroid agent, synthetic"
YU227248,1,Microsource,1505915,Pharmakon 1600,6003-00-9,O=C1(N(C(=O)C=2(N(CC(O)C)C=NC=2(N1C)))C),238.24332,238.24332,M00970A,D021,PROXYPHYLLINE,proxyphylline,"PDE inhibitor, bronchodilator, vasodilator, synthetic"
YU227295,1,Microsource,1505323,Pharmakon 1600,22232-54-8,S=C1(N(C(=O)OCC)C=CN1C),186.23258,186.23258,M00970A,D022,CARBIMAZOLE,carbimazole,DB00389
YU227146,1,Microsource,1506088,Pharmakon 1600,5011-34-7,Cl.Cl.O(C1(=C(OC)C(=CC=C1OC)CN2(CCNCC2)))C,339.25744,339.25744,M00970A,E003,TRIMETAZIDINE DIHYDROCHLORIDE,,"anti-anginal, synthetic; 400045"
YU154858,3,Microsource,1502366,Pharmakon 1600,103745-39-7,S(=O)(=O)(N1(CCNCCC1))C=3(C=2(C(=CN=CC=2)C=CC=3)),291.3698,291.3698,M00970A,E004,FASUDIL HYDROCHLORIDE,ERIL,"vasodilator (cerebral), Ca antagonist, synthetic; AT-877, HA-1077"
YU227147,1,Microsource,1504510,Pharmakon 1600,8002-90-2,IC2(=C(O)C1(=NC=CC=C1C(=C2)S(=O)(=O)[O-])).[Na+],373.10058,373.10058,M00970A,E005,CHINIOFON,YATREN,"antiprotozoal, amebicide, synthetic"
YU227203,1,Microsource,1502368,Pharmakon 1600,2490-97-3,O=C(O)C(NC(=O)C)CCC(=O)N,188.18126,188.18126,M00970A,E006,ACEGLUTAMIDE,ACUTIL-S,"nootropic, semisynthetic; KW-110"
YU227148,1,Microsource,1506173,Pharmakon 1600,4008-48-4,O=[N+]([O-])C=2(C=1(C(=NC=CC=1)C(O)=CC=2)),190.15562,190.15562,M00970A,E007,NITROXOLINE,nitroxoline,"antibacterial, syntrhetic"
YU227204,1,Microsource,1502510,Pharmakon 1600,76-49-3,O=C(OC1(C2(C(C)(C)C(C1)CC2)(C)))C,196.286,196.286,M00970A,E008,BORNYL ACETATE,,"flavor, fragrance agent, semisynthetic"
YU227149,1,Microsource,270029,Pharmakon 1600,53-43-0 (praesterone),O=C4(C3(C(C2(C(C1(C(CC(OC(=O)C)CC1)=CC2)(C))CC3))CC4)(C)),330.4611,330.4611,M00970A,E009,PRASTERONE ACETATE,,"adrenocortical hormone, antidepressant, semisynthetic"
YU225207,2,Microsource,1504833,Pharmakon 1600,38083-17-9,ClC2(=CC=C(OC(N1(C=NC=C1))C(=O)C(C)(C)C)C=C2),292.76046,292.76046,M00970A,E010,CLIMBAZOLE,climbazole,"antifungal, synthetic"
YU227150,1,Microsource,1504515,Pharmakon 1600,2623-33-8,O=C(OC1(=CC=C(NC(=O)C)C=C1))C,193.19928,193.19928,M00970A,E011,DIACETAMATE,diacetamate,"analgesic, antiinflammatory, synthetic"
YU227205,1,Microsource,1505903,Pharmakon 1600,66215-27-8,N1(=C(N=C(N)N=C1N)NC2(CC2)),166.18404,166.18404,M00970A,E012,CYROMAZINE,cyromazine,"acaricide, insecticide, ectoparisitide, synthetic; CGA-72662"
YU227151,1,Microsource,1503602,Pharmakon 1600,53003-10-4,[Na+].O=C([O-])C(C1(OC(C(C)CC1)C(C(O)C(C(=O)C(C5(OC4(OC3(OC(C2(OC(C(O)(CC)CC2)C))(C)CC3)(C(O)C=C4))(C(C)CC5C)))CC)C)C))CC,772.98043,772.98043,M00970A,E013,"SALINOMYCIN, SODIUM",KOKCISAN,"antibacterial, Streptomyces albus"
YU227206,1,Microsource,1506168,Pharmakon 1600,2398-81-4,O=C(O)C1(=C[N+]([O-])=CC=C1),139.10884,139.10884,M00970A,E014,OXINIACIC ACID,NOVACYL,"antilipemic, synthetic"
YU227152,1,Microsource,1503200,Pharmakon 1600,"57-09-0, 6899-10-1 [cetrimonium]",[Br-].[N+](CCCCCCCCCCCCCCCC)(C)(C)C,364.44752,364.44752,M00970A,E015,CETRIMONIUM BROMIDE,cetrimonium bromide,"antiinfectant, synthetic"
YU227207,1,Microsource,300563,Pharmakon 1600,555-77-1,ClCCN(CCCl)CCCl.Cl,240.98496,240.98496,M00970A,E016,TRICHLORMETHINE HYDROCHLORIDE,TRIMUSTINE,"antineoplastic, cytotoxic, synthetic"
YU227153,1,Microsource,1503939,Pharmakon 1600,25546-65-0,S(=O)(=O)(O)O.O3(C(OC2(C(OC1(OC(CO)C(C1O)O))C(O)C(N)CC2N))C(N)C(O)C(C3CN)O),552.5523,552.5523,M00970A,E017,RIBOSTAMYCIN SULFATE,IBISTACIN,"antibacterial, Streptomyces ribosidificus; SF-733"
YU031085,2,Microsource,1504507,Pharmakon 1600,1146-99-2,ClC3(=CC=C(C1(C(=O)C=2(C=CC=CC=2(C1=O))))C=C3),256.68346,256.68346,M00970A,E018,CHLORINDIONE,clorindione,"antcoagulant, Vitamine K antagonist, synthetic; G25766"
YU227154,1,Microsource,1505083,Pharmakon 1600,53-43-0,O=C4(C3(C(C2(C(C1(C(CC(O)CC1)=CC2)(C))CC3))CC4)(C)),288.42442,288.42442,M00970A,E019,PRASTERONE,prasterone,"androgen, estrogen, treatment of menopausal syndrome, adrenal glands, male urine"
YU227208,1,Microsource,1502555,Pharmakon 1600,100-51-6,OCC1(=CC=CC=C1),108.13782,108.13782,M00970A,E020,BENZYL ALCOHOL,benzyl alcohol,DB06770
YU222065,3,Microsource,1505329,Pharmakon 1600,58066-85-6,P(=O)(OCC[N+](C)(C)C)(OCCCCCCCCCCCCCCCC)[O-],407.568041,407.568041,M00970A,E021,MILTEFOSINE,miltefosine,"antineoplastic, synthetic; D-18506, HDPC"
YU034363,2,Microsource,2300220,Pharmakon 1600,552-79-4,OC(C1(=CC=CC=C1))C(N(C)C)C,179.25882,179.25882,M00970A,E022,"N-METHYL (-)EPHEDRINE [1R,2S]",,"adrenergic agonist, analeptic, synthetic"
YU039804,4,Microsource,1505986,Pharmakon 1600,51-12-7,O=C(NNCCC(=O)NCC1(=CC=CC=C1))C2(=CC=NC=C2),298.33988,298.33988,M00970A,F003,NIALAMIDE,nialamide,"MAO inhibitor, synthetic"
YU227296,1,Microsource,1506167,Pharmakon 1600,3731-52-0,N1(=CC(=CC=C1)CN),108.1412,108.1412,M00970A,F004,PICOLAMINE,picolamine,"rubefacient, synthetic"
YU227249,1,Microsource,1505773,Pharmakon 1600,22881-35-2,O=C1(N(N(C)C(=C1C(C)C)CN(C(CC2(=CC=CC=C2))C)C)C3(=CC=CC=C3)),377.52256,377.52256,M00970A,F005,FAMPROFAZONE,famprofazone,"analgesic, antipyretic, CNS stimulant, synthetic"
YU227297,1,Microsource,1505821,Pharmakon 1600,136572-09-3,Cl.O=C6(N1(C(C2(=NC3(=CC=C(C=C3(C(=C2(C1))CC))OC(=O)N5(CCC(N4(CCCCC4))CC5))))=CC7(=C6COC(C7(O)CC)=O))),623.13882,623.13882,M00970A,F006,IRINOTECAN HYDROCHLORIDE,CAMPTOSAR,"antineoplastic; topoisomerase I inhibitor, semisynthetic; U-101440"
YU034063,2,Microsource,1500629,Pharmakon 1600,2295-58-1,O=C(C1(=C(O)C=C(O)C=C1O))CC,182.1733,182.1733,M00970A,F007,FLOPROPIONE,flopropione,"antispasmodic, synthetic"
YU227298,1,Microsource,1506175,Pharmakon 1600,23249-97-0,O=C(O)CCC1(=NC=2(C=CC=CC=2(N1))),190.19868,190.19868,M00970A,F008,PROCODAZOLE,procodazole,"immune stimulant, synthetic; AL-1241"
YU034085,3,Microsource,1500666,Pharmakon 1600,53164-05-9,ClC3(=CC=C(C(=O)N2(C1(=C(C=C(OC)C=C1)C(=C2C)CC(=O)OCC(=O)O)))C=C3),415.82346,415.82346,M00970A,F009,ACEMETACIN,acemetacin,"antiinflammatory, synthetic"
YU227299,1,Microsource,1506152,Pharmakon 1600,551-92-8,O=[N+]([O-])C=1(N(N(C)=CC=1)C),142.13604,142.13604,M00970A,F010,DIMETRIDAZOLE,EMTRYL,"antiprotozoal, synthetic; RP-8595"
YU034251,4,Microsource,1502015,Pharmakon 1600,4394-00-7,FC(F)(F)C2(=CC(NC1(=NC=CC=C1C(=O)O))=CC=C2),282.2180496,282.21805,M00970A,F011,NIFLUMIC ACID,niflumic acid,"analgesic, antiinflammatory, synthetic; UP-83"
YU227300,1,Microsource,1301024,Pharmakon 1600,69-79-4,O2(C(OC1(C(O)C(O)C(O)OC1CO))C(O)C(O)C(C2CO)O),342.29648,342.29648,M00970A,F012,D-(+)-MALTOSE,MALTOS,"nutrient, sweetener, widespread in nature"
YU034335,2,Microsource,1503041,Pharmakon 1600,924-49-2,O=C(O)CC(O)CN,119.1192,119.1192,M00970A,F013,AMINOHYDROXYBUTYRIC ACID,GAMIBETAL,"antiepileptic, synthetic"
YU034249,2,Microsource,1502012,Pharmakon 1600,6064-83-1,P(=O)(OC1(=C(C(=O)O)C=CC=C1))(O)O,218.100641,218.10064,M00970A,F014,FOSFOSAL,fosfosal,"analgesic, antiinflammatory, synthetic; UR-1521"
YU034064,2,Microsource,1500632,Pharmakon 1600,84-16-2,OC2(=CC=C(C(C(C1(=CC=C(O)C=C1))CC)CC)C=C2),270.36608,270.36608,M00970A,F015,HEXESTROL,hexestrol,"estrogen, antineoplastic (hormonal), synthetic; NSC-9894"
YU227301,1,Microsource,1501189,Pharmakon 1600,3094-09-05 00:00:00,FC=1(C(=O)NC(=O)N(C=1)C2(OC(C)C(C2O)O)),246.1925232,246.1925232,M00970A,F016,DOXIFLURIDINE,doxifluridine,"antineoplastic, pyrimidine antimetabolite, synthetic; Ro-21-9738"
YU033631,2,Microsource,210205,Pharmakon 1600,154-23-4,O2(C1(=C(C(O)=CC(=C1)O)CC(C2C3(=CC(O)=C(O)C=C3))O)),290.26806,290.26806,M00970A,F017,CIANIDANOL,cianidanol,"procollagen production inhibitoe, hepatoprotectant, tea and cocoa constituent; (+) catechin"
YU227302,1,Microsource,1504116,Pharmakon 1600,566-48-3,O=C4(C(=C3(C(C2(C(C1(C(C(=O)CC1)(C)CC2))CC3))(C)CC4))C),300.43512,300.43512,M00970A,F018,FORMESTANE,,"antineoplastic, aromatase inhibitor, synthetic; CGP-32349"
YU227250,1,Microsource,1503973,Pharmakon 1600,141-90-2,SC1(=NC(O)=CC=N1),128.15344,128.15344,M00970A,F019,2-THIOURACIL,,"antiviral, thyroid depressant, synthetic"
YU227303,1,Microsource,1504098,Pharmakon 1600,26002-80-2,O=C(OCC2(=CC(OC1(=CC=CC=C1))=CC=C2))C3(C(C)(C)C3C=C(C)C),350.45074,350.45074,M00970A,F020,PHENOTHRIN,phenothrin,"ectoparasiticide, synthetic; S-2539-F"
YU227251,1,Microsource,1502386,Pharmakon 1600,68767-14-6,O=C1(C(CCC1)CC2(=CC(=CC=C2)C(C(=O)O)C)),246.30162,246.30162,M00970A,F021,LOXOPROFEN,LOXONIN,"antiinflammatory, analgesic, synthetic; CS-600"
YU227304,1,Microsource,1504191,Pharmakon 1600,51-03-6,O2(C1(=C(C=C(CCC)C(=C1)COCCOCCOCCCC)OC2)),338.4385,338.4385,M00970A,F022,PIPERONYL BUTOXIDE,BUTACIDE,"insecticide synergist, synthetic; ENT-14250"
YU227155,1,Microsource,1505728,Pharmakon 1600,131-69-1,S(=O)(=O)(NC(=O)C)C2(=CC=C(NC(=O)C1(=C(C(=O)O)C=CC=C1))C=C2),362.35824,362.35824,M00970A,G003,PHTHALYLSULFACETAMIDE,TALSIGEL,"antibacterial, synthetic"
YU227209,1,Microsource,1504518,Pharmakon 1600,119-41-5,O=C1(C3(=C(OC(=C1)C2(=CC=CC=C2))C=C(OCC(=O)OCC)C=C3)),324.32734,324.32734,M00970A,G004,EFLOXATE,efloxate,"coronary vasodilator, synthetic"
YU227156,1,Microsource,1504502,Pharmakon 1600,4044-65-9,S=C=NC1(=CC=C(N=C=S)C=C1),192.26284,192.26284,M00970A,G005,BITOSCANATE,bitoscanate,"anthelmintic, synthetic; 16842"
YU224962,2,Microsource,1506078,Pharmakon 1600,3731-59-7,Cl.O1(CCN(C(=N)NC(=N)N)CC1),207.66116,207.66116,M00970A,G006,MOROXYDINE HYDROCHLORIDE,,"antiviral, synthetic; SKF-8898A, ABOB"
YU227157,1,Microsource,1505997,Pharmakon 1600,5575-21-3,S1(C3(N(C(C(=O)[O-])=C(C1)C[N+]2(=CC=C(C(=O)N)C=C2))C(=O)C3NC(=O)CC=4(SC=CC=4))),458.51288,458.51288,M00970A,G007,CEFALONIUM,,"antibacterial, synthetic; 41071"
YU155590,2,Microsource,1500758,Pharmakon 1600,90-69-7,Cl.O=C(C1(=CC=CC=C1))CC2(N(C(CCC2)CC(O)C3(=CC=CC=C3))C),373.91596,373.91596,M00970A,G008,LOBELINE HYDROCHLORIDE,lobeline,"antiasthmatic, respiratory stimulant, Lobelia spp"
YU040350,4,Microsource,1502413,Pharmakon 1600,18699-02-2,O=C(O)CC1(=CC=C(NC(=O)C)C=C1),193.19928,193.19928,M00970A,G009,ACTARIT,actarit,"antiarthritic, synthetic; MS-932"
YU034551,2,Microsource,1501116,Pharmakon 1600,524-81-2,S(=O)(=O)(O)C=2(C=1(C(=C(S(=O)(=O)O)C=CC=1)C=CC=2)).N5(CC=4(C3(=C(C=CC=C3)N(C=4CC5)CC6(=CC=CC=C6))))(C),564.6745,564.6745,M00970A,G010,MEBHYDROLIN NAPHTHALENESULFONATE,DIAZOLINE,"H1 antihistamine, synthetic"
YU227158,1,Microsource,1504616,Pharmakon 1600,6968-72-5,OCC1(=C[N+]([O-])=CC=C1),125.12532,125.12532,M00970A,G011,MEPIROXOL,,"antihyperlipemic, synthetic"
YU227210,1,Microsource,1501174,Pharmakon 1600,14679-73-3,Cl.O=C(OCC)NNC1(=NN=CC=2(C1=CC=CC=2)),268.69938,268.69938,M00970A,G012,TODRALAZINE HYDROCHLORIDE,BINAZIN,"antihypertensive, peripheral vasodilator, synthetic; CEPH, BT-621"
YU227159,1,Microsource,1503744,Pharmakon 1600,2019-25-2,ClC2(=CC=C(NC1(=NC(=NC=N1)C))C=C2).Cl,257.11876,257.11876,M00970A,G013,CHLORAZANIL HYDROCHLORIDE,DAQUIN,"diuretic, synthetic"
YU220932,2,Microsource,1503100,Pharmakon 1600,34661-75-1,Cl.O=C3(N(C(NCCCN2(CCN(C1(=C(OC)C=CC=C1))CC2))=CC(N3C)=O)C),423.9368,423.9368,M00970A,G014,URAPIDIL HYDROCHLORIDE,urapidil,"antihypertensive, synthetic"
YU227160,1,Microsource,2300218,Pharmakon 1600,89197-32-0,Cl.O2(C1(=C(C=CC=C1)CC2(C3(=NCCN3))CC)),252.73966,252.73966,M00970A,G015,EFAROXAN HYDROCHLORIDE,,"insulin secretagogue, alpha2 adrenorecetor antagonist, synthetic"
YU227211,1,Microsource,1502283,Pharmakon 1600,16208-51-8,S(=O)(=O)(O)CCSSCCS(=O)(=O)O,282.3826,282.3826,M00970A,G016,DIMESNA,dimesna,"antineoplastic, uroprotectant, synthetic"
YU022483,2,Microsource,1504505,Pharmakon 1600,138-41-0,S(=O)(=O)(N)C1(=CC=C(C(=O)O)C=C1),201.20082,201.20082,M00970A,G017,CARZENIDE,carzenide,"diuretic, carbonic anhydrase inhibitor, synthetic"
YU227212,1,Microsource,1503297,Pharmakon 1600,"55-97-0, 60-26-4 [hexamethonium]",[Br-].[Br-].[N+](CCCCCC[N+](C)(C)C)(C)(C)C,362.18808,362.18808,M00970A,G018,HEXAMETHONIUM BROMIDE,hexamethonium bromide,"antihypertensive, ganglionic blocker, synthetic"
YU227161,1,Microsource,1505990,Pharmakon 1600,"1163-36-6, 442-52-4(base)",ClC4(=CC=C(CN2(C1(=C(C=CC=C1)N=C2CN3(CCCC3))))C=C4).Cl,362.29566,362.29566,M00970A,G019,CLEMIZOLE HYDROCHLORIDE,,"H1-antihistamine, synthetic; AL-20"
YU227213,1,Microsource,1503954,Pharmakon 1600,41570-61-0,ClC1(=C(C=CC=C1)C(O)CNC(C)(C)C).Cl,264.1908,264.1908,M00970A,G020,TULOBUTEROL HYDROCHLORIDE,tulobuterol,"bronchodilator, beta adrenergic agonist, synthetic"
YU227162,1,Microsource,1503320,Pharmakon 1600,444-27-9,S1(CNC(C1)C(=O)O),133.16992,133.16992,M00970A,G021,TIMONACIC,timonacic,"hepatoprotectant, synthetic; NSC-25855"
YU220971,2,Microsource,1505011,Pharmakon 1600,34140-59-5(base),O=C(OCC(N(C)C)(C1(=CC=CC=C1))CC)C2(=CC(OC)=C(OC)C(=C2)OC).O=C(O)C=CC(=O)O,503.54156,503.54156,M00970A,G022,TRIMEBUTINE MALEATE,,"antispasmodic, opiod receptor agonist, synthetic"
YU227252,1,Microsource,1502383,Pharmakon 1600,84611-23-4,S1(C(=O)C(NC(=O)CSCC(=O)O)CC1),249.30928,249.30928,M00970A,H003,ERDOSTEINE,erdosteine,DB05057
YU225182,2,Microsource,1504831,Pharmakon 1600,51037-30-0,O=C(O)C1(=NC=C(C)[N+](=C1)[O-]),154.12352,154.12352,M00970A,H004,ACIPIMOX,acipimox,"antilipemic, synthetic"
